genre,energy,loudness,tempo,danceability
Children's Music,0.646,-10.633,138.006,0.662
Children's Music,0.559,-8.18,130.987,0.683
Children's Music,0.381,-12.524,83.99,0.811
Children's Music,0.836,-4.774,105.004,0.789
Children's Music,0.33,-14.23,94.971,0.551
Children's Music,0.281,-6.882,113.166,0.847
Children's Music,0.508,-10.719,200.072,0.609
Children's Music,0.405,-9.981,132.127,0.797
Children's Music,0.586,-9.361,92.997,0.818
Children's Music,0.421,-12.089,105.667,0.872
Children's Music,0.404,-12.553,102.033,0.688
Children's Music,0.171,-18.144,58.284,0.225
Children's Music,0.238,-11.754,122.939,0.58
Children's Music,0.186,-13.214,129.988,0.945
Children's Music,0.369,-13.036,110.014,0.73
Children's Music,0.389,-4.872,120.002,0.893
Children's Music,0.763,-7.214,145.105,0.748
Children's Music,0.346,-16.768,99.996,0.782
Children's Music,0.207,-13.336,138.746,0.77
Children's Music,0.14,-13.559,75.011,0.709
Children's Music,0.804,-4.012,127.888,0.738
Children's Music,0.608,-4.289,199.675,0.53
Children's Music,0.473,-8.977,112.456,0.764
